policy_id,roof_age,roof_vulnerability,dwelling_construction,water_loss_recency,prior_claims_5yr,coverage_a_amount,fire_station_distance,home_age,square_footage,iso_class,insurance_lapses,pet_ownership,swimming_pool,trampoline,wood_burning_stove,home_business,recent_renovations,monitored_alarm,fire_sprinklers,gated_community,wildfire_zone,canopy_density,flood_zone,foundation_type,slope_pct,burn_history,hail_zone,t3_slope_burn,t3_flood_foundation,t3_roof_age_wildfire,t3_trampoline_hail,t3_claims_wildfire,t3_firestation_slope,tier1_score,tier2_adjustment,tier3_multiplier,final_risk_score,decision,claim_frequency,claim_severity,expected_loss,expected_loss_formula
POL001489,36,asphalt,wood_frame,0,3,1000000.0,6.3,42,4056,9,0,dangerous_breed,none,0,none,none,0,1,none,0,0,sparse,0,concrete_slab,4.4,0,0,0,0,0,0,0,0,74.0,3.0,1.0,77.0,Rated,0.395,56672.0,11540.29,22385.44
POL001490,36,asphalt,wood_frame,0,0,1000000.0,1.7,38,2877,2,0,none,above_ground,0,none,home_office,0,0,none,0,1,dense,0,stone_dirt,4.2,0,1,0,0,1,0,0,0,61.5,4.0,1.06,69.43,Rated,0.2839,75748.92,10058.51,21502.09
POL001491,42,metal,brick_veneer,0,1,250000.0,7.2,24,3876,4,1,dangerous_breed,none,0,none,none,0,1,none,0,0,sparse,0,concrete_slab,1.8,1,0,0,0,0,0,0,0,44.5,8.0,1.0,52.5,Standard,0.219,29572.0,2989.28,6476.27
POL001492,5,asphalt,brick_veneer,0,0,350000.0,2.7,79,2000,1,0,standard_pets,none,0,gas_fireplace,none,1,0,none,1,1,sparse,0,concrete_slab,3.7,0,0,0,0,0,0,0,0,37.5,-4.0,1.0,33.5,Standard,0.112,40220.0,5456.16,4504.64
POL001493,38,asphalt,wood_frame,0,0,1000000.0,7.9,105,2825,6,0,standard_pets,in_ground,0,wood_burning,none,1,0,none,0,1,sparse,0,concrete_slab,6.6,0,0,0,0,1,0,0,0,67.5,7.0,1.06,78.97,Rated,0.3374,97999.0,23047.99,33068.78
POL001494,23,slate,wood_frame,0,0,500000.0,4.0,85,4793,3,0,none,none,0,none,none,0,0,none,1,0,moderate,0,concrete_slab,3.5,0,0,0,0,0,0,0,0,45.5,-2.0,1.0,43.5,Standard,0.179,55886.0,16470.23,10003.59
POL001495,10,asphalt,superior,0,0,350000.0,0.5,113,936,10,0,standard_pets,above_ground,1,none,none,0,0,none,0,0,dense,0,concrete_slab,1.6,0,1,0,0,0,1,0,0,37.0,11.0,1.03,49.44,Standard,0.2449,44616.96,23963.01,10924.91
POL001496,12,tile,brick_veneer,0,2,250000.0,2.4,79,2824,6,0,none,none,0,wood_burning,none,1,0,none,1,0,sparse,0,poured_concrete,6.1,0,0,0,0,0,0,0,0,36.5,-4.0,1.0,32.5,Standard,0.2,46368.0,13915.04,9273.6
POL001497,33,asphalt,wood_frame,0,1,350000.0,2.0,96,5305,1,2,standard_pets,above_ground,0,wood_burning,home_office,0,0,none,0,0,sparse,0,concrete_slab,2.3,0,0,0,0,0,0,0,0,67.5,20.0,1.0,87.5,Decline,0.412,78390.0,70429.36,32296.68
POL001498,24,metal,wood_frame,0,0,500000.0,8.3,4,1336,8,1,standard_pets,none,1,wood_burning,home_office,0,0,none,1,0,dense,0,poured_concrete,2.1,0,0,0,0,0,0,0,0,41.0,16.0,1.0,57.0,Standard,0.311,43692.0,13884.81,13588.21
POL001499,6,asphalt,superior,1,2,500000.0,4.9,59,3395,6,0,none,in_ground,0,gas_fireplace,active_business,1,0,full,0,0,sparse,0,concrete_slab,2.1,1,0,0,0,0,0,0,0,49.5,-2.0,1.0,47.5,Standard,0.304,36910.0,17965.53,11220.64
POL001500,3,tile,brick_veneer,0,0,350000.0,7.5,118,3763,7,0,none,none,0,none,none,1,1,full,0,0,sparse,0,concrete_slab,0.2,0,0,0,0,0,0,0,0,37.5,-18.0,1.0,19.5,Preferred,0.017,32266.0,248.91,548.52
POL001501,7,tile,masonry,0,0,150000.0,2.3,6,850,9,0,none,none,0,gas_fireplace,home_office,0,0,full,1,0,moderate,0,block,10.2,0,0,0,0,0,0,0,0,24.0,-7.0,1.0,17.0,Preferred,0.089,6780.0,389.44,603.42
POL001502,19,asphalt,wood_frame,0,4,500000.0,5.9,17,6644,4,0,standard_pets,in_ground,0,none,home_office,1,0,none,0,0,moderate,0,poured_concrete,7.0,0,1,0,0,0,0,0,0,61.5,4.0,1.0,65.5,Rated,0.409,61648.0,61011.69,25214.03
POL001503,28,asphalt,brick_veneer,0,0,1000000.0,0.5,5,6076,4,1,standard_pets,none,0,none,none,0,1,none,0,0,moderate,1,concrete_slab,2.4,0,0,0,0,0,0,0,0,54.5,3.0,1.0,57.5,Standard,0.18,47252.0,11768.07,8505.36
POL001504,44,asphalt,brick_veneer,0,2,350000.0,0.5,112,2863,10,0,standard_pets,above_ground,0,none,none,0,0,full,1,0,moderate,0,poured_concrete,16.7,0,0,0,0,0,0,0,0,62.0,-3.0,1.0,59.0,Standard,0.297,42006.0,7489.15,12475.78
POL001505,9,asphalt,wood_frame,0,2,1000000.0,1.7,11,3079,4,0,standard_pets,above_ground,0,wood_burning,active_business,0,1,none,0,0,sparse,0,poured_concrete,3.8,0,0,0,0,0,0,0,0,50.5,9.0,1.0,59.5,Standard,0.298,73638.0,55976.95,21944.12
POL001506,42,slate,brick_veneer,1,0,350000.0,7.4,107,4519,2,0,standard_pets,none,0,none,home_office,1,0,none,0,1,sparse,0,poured_concrete,24.7,1,0,1,0,1,0,0,0,61.5,-2.0,1.1448,68.12,Rated,0.304,69702.55,41256.26,21190.64
POL001507,33,slate,brick_veneer,0,0,750000.0,3.8,32,4388,3,0,standard_pets,none,0,none,none,0,0,partial,0,0,sparse,0,concrete_slab,8.8,0,0,0,0,0,0,0,0,43.5,-1.0,1.0,42.5,Standard,0.127,33036.0,3404.48,4195.57
POL001508,25,asphalt,wood_frame,0,0,750000.0,2.6,97,1137,6,0,standard_pets,none,0,none,none,1,0,none,0,0,moderate,0,concrete_slab,6.5,0,1,0,0,0,0,0,0,58.5,-3.0,1.0,55.5,Standard,0.224,53034.0,10792.09,11879.62
POL001509,40,tile,masonry,1,0,1000000.0,11.3,20,3806,2,0,standard_pets,none,0,none,home_office,0,0,partial,1,0,moderate,0,concrete_slab,31.5,0,0,0,0,0,0,0,1,61.5,-2.0,1.03,61.29,Rated,0.2405,34677.44,3853.59,8338.19
POL001510,2,tile,masonry,0,1,750000.0,3.4,57,5763,9,0,dangerous_breed,none,0,none,home_office,1,0,full,0,0,dense,0,poured_concrete,6.6,0,0,0,0,0,0,0,0,34.0,-4.0,1.0,30.0,Preferred,0.152,26086.0,3864.72,3965.07
POL001511,5,slate,masonry,0,0,350000.0,4.8,81,6373,10,2,standard_pets,none,0,none,none,1,0,none,0,0,moderate,0,block,6.0,0,0,0,0,0,0,0,0,28.0,6.0,1.0,34.0,Standard,0.167,36826.0,5514.14,6149.94
POL001512,4,asphalt,masonry,1,0,1000000.0,21.3,77,2699,3,0,standard_pets,above_ground,0,gas_fireplace,home_office,0,1,none,0,1,sparse,0,concrete_slab,3.7,0,0,0,0,0,0,0,0,54.5,3.0,1.0,57.5,Standard,0.227,53758.0,10436.7,12203.07
POL001513,4,asphalt,wood_frame,1,1,500000.0,3.7,41,5367,10,0,standard_pets,none,0,none,none,0,1,full,0,0,sparse,0,poured_concrete,7.4,0,0,0,0,0,0,0,0,64.0,-9.0,1.0,55.0,Standard,0.232,40114.0,2799.72,9306.45
POL001514,22,asphalt,wood_frame,0,1,250000.0,7.7,93,6592,3,0,standard_pets,above_ground,0,none,none,1,1,none,0,1,dense,0,poured_concrete,1.1,0,0,0,0,1,0,1,0,61.5,-5.0,1.0918,61.69,Rated,0.2985,79935.47,10022.79,23858.72
POL001515,8,asphalt,masonry,0,1,150000.0,2.7,45,6647,6,0,standard_pets,in_ground,0,gas_fireplace,none,1,0,none,0,0,moderate,0,concrete_slab,2.1,0,0,0,0,0,0,0,0,38.5,4.0,1.0,42.5,Standard,0.21,45894.0,8588.9,9637.74
POL001516,34,asphalt,wood_frame,0,2,350000.0,0.5,2,674,2,0,none,in_ground,0,wood_burning,home_office,0,0,none,0,0,moderate,0,concrete_slab,13.7,0,1,0,0,0,0,0,0,61.5,11.0,1.0,72.5,Rated,0.385,61508.0,26605.54,23680.58
POL001517,19,asphalt,wood_frame,1,1,750000.0,9.0,56,1451,4,1,dangerous_breed,in_ground,0,none,none,0,0,none,1,0,moderate,0,poured_concrete,8.2,0,0,0,0,0,0,0,0,68.5,17.0,1.0,85.5,Decline,0.398,63482.0,30140.6,25265.84
POL001518,41,asphalt,brick_veneer,0,2,500000.0,14.4,52,3856,1,0,standard_pets,above_ground,0,gas_fireplace,none,1,0,none,1,0,sparse,0,concrete_slab,5.8,1,0,0,0,0,0,0,0,62.5,-1.0,1.0,61.5,Rated,0.3,43072.0,12122.39,12921.6
POL001519,34,tile,wood_frame,0,0,350000.0,2.8,61,651,4,2,dangerous_breed,above_ground,0,gas_fireplace,none,0,0,none,0,0,dense,0,concrete_slab,2.5,0,0,0,0,0,0,0,0,52.5,21.0,1.0,73.5,Rated,0.322,47582.0,33444.06,15321.4
POL001520,17,asphalt,brick_veneer,0,1,150000.0,3.5,12,6982,5,2,standard_pets,above_ground,0,wood_burning,none,1,1,none,1,0,sparse,0,block,0.9,0,0,0,0,0,0,0,0,47.5,6.0,1.0,53.5,Standard,0.234,48124.0,15640.14,11261.02
POL001521,16,asphalt,wood_frame,0,0,350000.0,2.8,50,5321,5,0,none,none,0,none,none,0,0,none,0,0,sparse,0,poured_concrete,24.2,1,0,1,0,0,0,0,0,52.5,0.0,1.08,56.7,Standard,0.2372,66809.64,18081.38,15845.91
POL001522,23,asphalt,wood_frame,0,4,250000.0,28.9,100,2324,10,0,none,none,0,gas_fireplace,none,1,0,none,0,1,sparse,0,poured_concrete,3.8,0,0,0,0,1,0,1,0,70.0,-5.0,1.0918,70.97,Rated,0.5547,65820.21,54325.36,36507.55
POL001523,2,asphalt,superior,0,0,350000.0,11.7,18,1685,2,0,none,none,0,gas_fireplace,none,1,0,full,0,0,moderate,0,poured_concrete,10.5,0,0,0,0,0,0,0,0,33.5,-12.0,1.0,21.5,Preferred,0.078,5000.0,184.33,390.0
POL001524,31,tile,masonry,0,4,1500000.0,0.5,58,5453,9,0,none,none,1,none,none,0,0,none,1,1,sparse,0,poured_concrete,4.9,0,0,0,0,1,0,1,0,58.0,3.0,1.0918,66.6,Rated,0.4979,66072.54,74873.65,32894.93
POL001525,34,asphalt,masonry,1,2,750000.0,7.5,61,3373,7,1,dangerous_breed,none,1,none,none,1,0,none,0,0,moderate,0,block,6.9,0,0,0,0,0,0,0,0,70.5,12.0,1.0,82.5,Decline,0.437,36226.0,6964.38,15830.76
POL001526,37,asphalt,brick_veneer,0,1,350000.0,4.6,36,1582,4,0,standard_pets,in_ground,0,none,none,0,0,none,0,0,moderate,0,poured_concrete,18.6,0,0,0,0,0,0,0,0,58.5,9.0,1.0,67.5,Rated,0.268,48264.0,9238.27,12934.75
POL001527,12,asphalt,masonry,0,0,500000.0,0.5,76,5684,5,1,standard_pets,none,0,none,home_office,0,1,none,0,0,sparse,0,poured_concrete,9.8,0,0,0,0,0,0,0,0,39.5,4.0,1.0,43.5,Standard,0.151,49548.0,7066.65,7481.75
POL001528,24,asphalt,masonry,1,0,350000.0,2.9,14,2979,1,0,none,none,0,gas_fireplace,none,0,1,none,1,0,moderate,0,stone_dirt,1.1,1,0,0,0,0,0,0,0,55.5,-6.0,1.0,49.5,Standard,0.196,30178.0,9367.7,5914.89
POL001529,8,asphalt,brick_veneer,0,1,250000.0,0.8,89,6590,10,0,none,in_ground,0,wood_burning,none,0,1,none,0,0,moderate,0,concrete_slab,5.2,0,0,0,0,0,0,0,0,45.0,5.0,1.0,50.0,Standard,0.231,76700.0,4505.51,17717.7
POL001530,3,metal,superior,0,0,1500000.0,10.3,69,2806,5,0,none,none,0,none,none,0,0,partial,0,0,dense,0,block,22.1,1,1,1,0,0,0,0,1,25.5,-4.0,1.1124,23.92,Preferred,0.1388,41336.33,8971.04,5736.16
POL001531,13,asphalt,wood_frame,1,3,350000.0,0.5,90,4982,6,0,dangerous_breed,none,0,gas_fireplace,home_office,1,0,none,0,0,moderate,0,poured_concrete,13.6,0,1,0,0,0,0,0,0,71.5,4.0,1.0,75.5,Rated,0.427,57964.0,24679.17,24750.63
POL001532,36,asphalt,superior,0,2,350000.0,10.3,11,5219,5,0,none,none,0,gas_fireplace,active_business,0,0,none,0,0,sparse,0,poured_concrete,2.9,0,0,0,0,0,0,0,0,56.5,5.0,1.0,61.5,Rated,0.349,37918.0,5922.54,13233.38
POL001533,33,asphalt,wood_frame,1,2,500000.0,14.1,111,1601,6,0,standard_pets,none,1,none,home_office,0,1,none,1,1,moderate,0,concrete_slab,13.0,0,1,0,0,1,1,1,0,84.5,2.0,1.1246,97.28,Decline,0.561,88061.75,61207.31,49405.81
POL001534,10,asphalt,brick_veneer,0,0,250000.0,0.5,88,3662,7,3,none,none,0,none,none,0,0,none,1,0,moderate,1,block,0.2,0,0,0,0,0,0,0,0,42.5,7.0,1.0,49.5,Standard,0.242,49864.0,6423.48,12067.09
POL001535,40,tile,wood_frame,0,0,250000.0,6.4,49,2960,6,0,none,none,0,gas_fireplace,home_office,0,0,none,0,0,dense,0,concrete_slab,12.6,0,0,0,0,0,0,0,0,53.5,2.0,1.0,55.5,Standard,0.239,48040.0,5232.92,11481.56
POL001536,2,tile,brick_veneer,0,1,250000.0,4.0,46,626,10,1,standard_pets,above_ground,1,gas_fireplace,home_office,0,0,none,0,0,sparse,0,block,13.5,0,1,0,0,0,1,0,0,33.0,18.0,1.03,52.53,Standard,0.3138,41938.56,22823.77,13158.64
POL001537,27,tile,brick_veneer,0,0,350000.0,15.4,15,4582,2,0,none,none,0,none,none,0,0,none,0,0,sparse,0,concrete_slab,5.7,0,0,0,0,0,0,0,0,47.5,0.0,1.0,47.5,Standard,0.172,35364.0,10510.85,6082.61
POL001538,28,asphalt,superior,1,3,250000.0,8.0,109,2101,2,1,none,none,0,none,none,0,1,none,0,0,sparse,0,poured_concrete,0.1,0,0,0,0,0,0,0,0,67.5,0.0,1.0,67.5,Rated,0.407,37322.0,18874.46,15190.05
POL001539,8,asphalt,superior,0,2,1000000.0,5.9,15,3486,9,0,none,none,0,wood_burning,none,0,0,partial,0,0,moderate,0,concrete_slab,2.4,1,0,0,0,0,0,0,0,40.0,0.0,1.0,40.0,Standard,0.268,34172.0,5915.76,9158.1
POL001540,2,slate,superior,0,0,500000.0,13.0,66,1989,6,0,standard_pets,none,0,wood_burning,none,0,1,none,0,0,moderate,0,poured_concrete,6.6,0,0,0,0,0,0,0,0,24.5,2.0,1.0,26.5,Preferred,0.122,36858.0,7799.28,4496.68
POL001541,24,metal,wood_frame,0,1,750000.0,0.9,117,2985,10,0,standard_pets,none,0,gas_fireplace,active_business,0,1,partial,0,0,dense,0,concrete_slab,4.0,0,0,0,0,0,0,0,0,48.0,-1.0,1.0,47.0,Standard,0.254,61330.0,6765.86,15577.82
POL001542,33,asphalt,superior,0,1,750000.0,2.4,33,5103,4,0,standard_pets,none,0,none,home_office,1,0,none,0,0,moderate,1,concrete_slab,7.3,0,1,0,0,0,0,0,0,53.5,-2.0,1.0,51.5,Standard,0.222,33146.0,1428.97,7358.41
POL001543,11,asphalt,wood_frame,0,1,500000.0,9.3,87,4663,10,2,none,none,0,none,home_office,0,0,none,0,1,sparse,0,concrete_slab,13.1,0,0,0,0,0,0,1,0,57.0,10.0,1.03,69.01,Rated,0.3615,70184.88,13045.33,25369.03
POL001544,41,asphalt,masonry,0,1,250000.0,0.5,105,1699,5,0,none,none,0,wood_burning,active_business,0,1,none,0,0,dense,0,poured_concrete,2.5,0,0,0,0,0,0,0,0,55.5,3.0,1.0,58.5,Standard,0.274,63098.0,9538.63,17288.85
POL001545,8,asphalt,wood_frame,1,0,500000.0,13.7,45,4770,5,0,none,none,0,gas_fireplace,active_business,0,0,none,1,0,sparse,0,concrete_slab,1.9,1,0,0,0,0,0,0,0,62.5,3.0,1.0,65.5,Rated,0.294,65140.0,92129.21,19151.16
POL001546,14,asphalt,brick_veneer,0,0,250000.0,6.8,86,4954,8,1,none,none,0,gas_fireplace,none,0,0,none,0,0,sparse,1,concrete_slab,8.8,0,0,0,0,0,0,0,0,45.0,6.0,1.0,51.0,Standard,0.222,52088.0,21084.57,11563.54
POL001547,39,asphalt,superior,0,2,250000.0,2.9,63,5052,5,0,standard_pets,above_ground,0,none,none,0,1,none,0,0,sparse,0,concrete_slab,10.9,0,0,0,0,0,0,0,0,51.5,1.0,1.0,52.5,Standard,0.28,38444.0,8062.18,10764.32
POL001548,24,tile,superior,0,0,500000.0,2.1,93,2138,2,0,standard_pets,none,0,gas_fireplace,home_office,0,0,partial,0,0,dense,1,concrete_slab,7.4,1,1,0,0,0,0,0,0,35.5,1.0,1.0,36.5,Standard,0.195,32316.0,3694.67,6301.62
POL001549,4,asphalt,brick_veneer,1,2,500000.0,0.8,48,4087,2,1,none,above_ground,0,wood_burning,none,1,1,none,0,1,sparse,0,block,2.2,0,0,0,0,0,0,1,0,55.5,1.0,1.03,58.2,Standard,0.318,58119.12,25779.74,18481.88
POL001550,10,asphalt,masonry,0,1,250000.0,0.5,20,3725,5,0,none,none,0,none,none,0,0,none,0,0,sparse,0,block,1.9,1,0,0,0,0,0,0,0,39.5,0.0,1.0,39.5,Standard,0.184,31050.0,3839.47,5713.2
POL001551,33,asphalt,wood_frame,0,3,350000.0,2.8,52,2045,4,0,none,above_ground,0,wood_burning,none,1,1,none,0,0,sparse,0,poured_concrete,23.7,0,0,0,0,0,0,0,0,68.5,-4.0,1.0,64.5,Rated,0.336,55570.0,22687.48,18671.52
POL001552,23,slate,brick_veneer,0,5,150000.0,9.3,61,4111,2,2,dangerous_breed,none,0,gas_fireplace,none,0,0,none,0,1,moderate,0,concrete_slab,9.3,1,1,0,0,1,0,1,0,48.5,18.0,1.0918,72.6,Rated,0.638,52890.15,80425.93,33745.78
POL001553,14,asphalt,brick_veneer,0,1,500000.0,3.8,80,5528,6,0,none,none,0,none,none,0,0,none,1,0,moderate,0,block,14.2,1,1,0,0,0,0,0,0,49.5,-2.0,1.0,47.5,Standard,0.187,54756.0,24245.39,10239.37
POL001554,37,tile,wood_frame,0,0,1500000.0,3.0,53,5436,8,0,standard_pets,none,0,gas_fireplace,home_office,0,1,none,0,1,sparse,0,poured_concrete,14.4,0,0,0,0,1,0,0,0,60.0,0.0,1.06,63.6,Rated,0.244,79546.16,9683.45,19406.08
POL001555,7,asphalt,wood_frame,0,0,500000.0,1.9,81,6380,2,2,none,none,0,gas_fireplace,none,0,0,none,0,1,sparse,0,concrete_slab,5.3,0,1,0,0,0,0,0,0,47.5,10.0,1.0,57.5,Standard,0.26,65640.0,9710.36,17066.4
POL001556,4,tile,wood_frame,0,0,750000.0,0.9,2,2176,10,1,standard_pets,none,0,gas_fireplace,active_business,0,0,none,0,1,moderate,0,stone_dirt,12.8,1,0,0,0,0,0,0,0,37.0,13.0,1.0,50.0,Standard,0.249,54712.0,20710.83,13623.29
POL001557,25,asphalt,brick_veneer,0,0,350000.0,23.1,52,6251,7,0,none,above_ground,0,gas_fireplace,none,0,0,none,1,0,sparse,0,concrete_slab,6.9,0,0,0,0,0,0,0,0,59.5,2.0,1.0,61.5,Rated,0.233,51862.0,14347.56,12083.85
POL001558,17,asphalt,wood_frame,0,1,250000.0,0.5,110,6989,4,0,standard_pets,none,1,none,none,0,1,none,0,0,sparse,0,poured_concrete,4.9,0,0,0,0,0,0,0,0,57.5,3.0,1.0,60.5,Rated,0.246,67278.0,8531.63,16550.39
POL001559,5,asphalt,wood_frame,0,2,500000.0,1.9,11,4243,5,1,none,none,0,none,none,1,0,none,0,1,moderate,0,concrete_slab,3.7,0,0,0,0,0,0,1,0,48.5,-1.0,1.03,48.93,Standard,0.2883,45323.28,8963.51,13067.61
POL001560,36,asphalt,wood_frame,0,0,250000.0,7.3,79,1554,2,0,standard_pets,above_ground,0,none,active_business,0,1,none,0,1,moderate,0,poured_concrete,6.9,0,0,0,0,1,0,0,0,59.5,5.0,1.06,68.37,Rated,0.2861,78857.04,50369.19,22564.15
POL001561,12,asphalt,brick_veneer,0,0,350000.0,3.7,37,5153,10,1,standard_pets,none,0,none,none,0,1,none,0,0,moderate,0,poured_concrete,1.5,0,0,0,0,0,0,0,0,44.0,3.0,1.0,47.0,Standard,0.145,43466.0,5349.38,6302.57
POL001562,27,tile,brick_veneer,0,1,500000.0,1.9,77,782,9,2,standard_pets,none,0,gas_fireplace,home_office,1,1,none,1,0,sparse,0,concrete_slab,0.3,0,0,0,0,0,0,0,0,48.0,1.0,1.0,49.0,Standard,0.239,36924.0,13946.73,8824.84
POL001563,4,asphalt,brick_veneer,0,3,1000000.0,24.6,90,2906,3,0,dangerous_breed,above_ground,0,gas_fireplace,none,1,0,none,0,0,sparse,1,poured_concrete,10.6,0,1,0,0,0,0,0,0,55.5,6.0,1.0,61.5,Rated,0.347,54512.0,15749.76,18915.66
POL001564,12,asphalt,brick_veneer,0,0,350000.0,4.8,17,4679,10,3,standard_pets,none,0,wood_burning,home_office,1,1,none,0,1,moderate,0,poured_concrete,9.1,0,0,0,0,0,0,0,0,42.0,6.0,1.0,48.0,Standard,0.221,46918.0,9265.09,10368.88
POL001565,16,asphalt,wood_frame,0,0,1000000.0,1.7,83,869,1,0,none,none,0,gas_fireplace,home_office,1,0,none,0,0,sparse,0,concrete_slab,0.7,0,0,0,0,0,0,0,0,52.5,-4.0,1.0,48.5,Standard,0.182,54178.0,5547.53,9860.4
POL001566,39,tile,wood_frame,0,3,350000.0,9.4,34,5508,4,1,standard_pets,in_ground,0,none,none,0,1,none,0,1,moderate,0,poured_concrete,6.2,0,0,0,0,1,0,1,0,65.5,9.0,1.0918,81.34,Decline,0.4616,79186.12,72378.89,36553.01
POL001567,44,metal,masonry,0,0,250000.0,0.8,80,1220,1,0,standard_pets,none,0,gas_fireplace,none,1,0,none,0,0,dense,0,poured_concrete,13.1,0,0,0,0,0,0,0,0,34.5,-2.0,1.0,32.5,Standard,0.134,22140.0,2391.42,2966.76
POL001568,31,tile,wood_frame,1,1,350000.0,3.1,83,2998,6,0,none,none,0,none,home_office,0,0,partial,0,0,sparse,1,concrete_slab,1.0,0,1,0,0,0,0,0,0,72.5,-3.0,1.0,69.5,Rated,0.331,49936.0,36336.84,16528.82
POL001569,28,asphalt,wood_frame,1,1,750000.0,9.2,69,2362,4,0,none,none,0,none,none,1,1,none,0,0,dense,0,poured_concrete,20.1,0,0,0,0,0,0,0,0,76.5,-11.0,1.0,65.5,Rated,0.267,50064.0,9235.65,13367.09
POL001570,2,tile,brick_veneer,1,0,350000.0,20.6,89,5907,4,0,standard_pets,above_ground,1,none,none,0,1,none,0,0,moderate,0,concrete_slab,4.1,0,1,0,0,0,1,0,0,54.5,6.0,1.03,62.32,Rated,0.2353,60084.72,4270.62,14139.14
POL001571,39,metal,wood_frame,0,0,500000.0,2.4,70,3149,9,2,standard_pets,none,0,gas_fireplace,home_office,0,0,partial,0,1,moderate,0,concrete_slab,0.4,0,0,0,0,1,0,0,0,48.0,10.0,1.06,61.48,Rated,0.3295,51209.64,6913.14,16871.53
POL001572,33,slate,masonry,0,2,350000.0,0.7,101,5896,9,0,none,none,0,gas_fireplace,none,0,1,partial,0,1,sparse,0,concrete_slab,4.0,0,0,0,0,1,0,1,0,49.0,-8.0,1.0918,44.76,Standard,0.2803,50940.32,15167.48,14281.06
POL001573,39,asphalt,wood_frame,1,0,350000.0,4.2,75,1437,7,0,standard_pets,none,0,none,none,0,0,partial,0,1,sparse,0,concrete_slab,4.0,0,1,0,0,1,0,0,0,72.5,-1.0,1.06,75.79,Rated,0.342,54485.32,50120.74,18633.98
POL001574,26,asphalt,brick_veneer,0,0,350000.0,14.4,16,5717,4,0,standard_pets,above_ground,0,wood_burning,none,0,0,none,0,0,moderate,0,concrete_slab,6.8,0,0,0,0,0,0,0,0,56.5,10.0,1.0,66.5,Rated,0.256,54314.0,12001.38,13904.38
POL001575,12,asphalt,wood_frame,0,1,250000.0,5.5,20,4165,9,0,none,above_ground,0,gas_fireplace,none,0,0,none,0,0,sparse,0,block,17.1,0,0,0,0,0,0,0,0,52.0,4.0,1.0,56.0,Standard,0.266,49050.0,16563.83,13047.3
POL001576,44,asphalt,wood_frame,0,0,350000.0,4.6,116,5782,5,2,none,none,0,none,none,1,0,none,0,0,sparse,0,poured_concrete,4.7,0,0,0,0,0,0,0,0,65.5,3.0,1.0,68.5,Rated,0.271,60944.0,4639.96,16515.82
POL001577,32,tile,wood_frame,0,1,350000.0,1.9,69,2380,10,0,dangerous_breed,above_ground,0,none,none,0,0,none,0,0,moderate,0,concrete_slab,0.2,0,0,0,0,0,0,0,0,58.0,11.0,1.0,69.0,Rated,0.322,52180.0,8093.43,16801.96
POL001578,5,asphalt,masonry,1,3,750000.0,4.7,46,779,4,3,standard_pets,none,0,wood_burning,home_office,0,0,partial,1,1,dense,0,stone_dirt,6.5,0,0,0,0,0,0,1,0,54.5,11.0,1.03,67.47,Rated,0.4982,46589.04,8335.94,23210.66
POL001579,23,asphalt,superior,0,3,750000.0,10.8,36,2157,5,0,none,none,0,gas_fireplace,none,0,1,none,0,0,sparse,0,poured_concrete,0.8,1,0,0,0,0,0,0,0,53.5,-4.0,1.0,49.5,Standard,0.326,29794.0,19123.03,9712.84
POL001580,18,tile,wood_frame,0,0,250000.0,2.4,88,6030,9,0,none,none,0,gas_fireplace,home_office,0,0,none,0,0,dense,0,block,14.4,0,0,0,0,0,0,0,0,46.0,2.0,1.0,48.0,Standard,0.219,61200.0,23335.83,13402.8
POL001581,15,slate,masonry,0,0,350000.0,1.4,53,5829,1,0,none,none,0,none,none,0,1,none,0,0,dense,0,concrete_slab,6.6,0,0,0,0,0,0,0,0,30.5,-5.0,1.0,25.5,Preferred,0.047,36998.0,5004.45,1738.91
POL001582,39,asphalt,brick_veneer,0,0,350000.0,3.3,14,4953,7,0,none,none,0,gas_fireplace,active_business,1,0,none,1,0,sparse,1,block,12.1,0,0,0,0,0,0,0,0,54.5,-3.0,1.0,51.5,Standard,0.185,45126.0,6810.36,8348.31
POL001583,27,tile,superior,0,3,500000.0,2.4,10,6418,9,0,none,none,0,none,none,1,0,none,0,1,sparse,0,block,30.1,0,1,0,0,1,0,1,0,47.0,-6.0,1.0918,44.76,Standard,0.3649,30822.64,5435.56,11248.32
POL001584,32,asphalt,masonry,0,0,500000.0,3.2,8,5235,1,0,dangerous_breed,in_ground,0,wood_burning,none,0,0,partial,0,0,dense,0,concrete_slab,2.3,0,0,0,0,0,0,0,0,50.5,14.0,1.0,64.5,Rated,0.252,49210.0,10304.18,12400.92
POL001585,40,metal,wood_frame,0,0,350000.0,0.5,67,2895,3,0,none,none,0,none,home_office,1,1,none,0,0,moderate,0,concrete_slab,6.2,0,0,0,0,0,0,0,0,45.5,-10.0,1.0,35.5,Standard,0.111,40350.0,2683.09,4478.85
POL001586,12,slate,brick_veneer,0,2,1000000.0,2.0,2,2076,7,0,none,none,0,wood_burning,none,0,1,none,0,0,moderate,0,concrete_slab,29.6,1,0,1,0,0,0,0,0,35.5,-1.0,1.08,37.26,Standard,0.2136,52779.64,10369.48,11272.68
POL001587,42,asphalt,brick_veneer,0,1,1000000.0,8.8,12,1064,4,0,none,none,0,gas_fireplace,none,0,0,none,0,1,sparse,0,poured_concrete,50.5,0,0,0,0,1,0,1,0,60.5,1.0,1.0918,67.15,Rated,0.3057,49750.03,5438.24,15209.84
